id,infra,name,iso3,Continent_Code,geometry,canal_main,v_out,q_out,v_in,q_in,v_total,q_total
port1208,port,Slagenstangen_Norway,NOR,EU,POINT (10.514380977912042 59.31819836365456),Panama,1879045.5287567372,613.5204241656479,1592123.9334618342,55.10548931816034,3471169.4622185715,668.6259134838083
port1225,port,Stavanger_Norway,NOR,EU,POINT (5.726419354778935 58.945262334491666),Panama,18728233.411671545,9700.586491624967,1012257.4134427174,1246.814658063914,19740490.82511426,10947.401149688882
port31,port,Algeciras_Spain,ESP,EU,POINT (-5.414266527700274 36.16592191437791),Panama,816682139.9838514,501150.834860327,625566337.5939878,1065950.4890746174,1442248477.5778394,1567101.3239349443
port118,port,Barcelona_Spain,ESP,EU,POINT (2.1464898987441767 41.3379783937254),Panama,685942608.3096058,249709.20286525026,1130255930.0497231,2006106.9313683228,1816198538.359329,2255816.134233573
port201,port,Cadiz_Spain,ESP,EU,POINT (-6.2637586492793105 36.52041019477181),Panama,3263428.2856077733,2285.1735349980254,26906180.78412783,35372.72387612631,30169609.069735605,37657.89741112433
port219,port,Cartagena_Spain,ESP,EU,POINT (-0.945398356705371 37.57548974049472),Panama,39431226.79624318,43553.45426429759,25415253.693196233,19572.936390527208,64846480.48943941,63126.39065482479
port267,port,Cueta_Spain,ESP,EU,POINT (-5.316014757585397 35.89549311484472),Panama,53008157.317110896,73143.08525600443,74142283.4071649,224144.79515787886,127150440.7242758,297287.8804138833
port483,port,Huelva_Spain,ESP,EU,POINT (-6.914657869368037 37.1931289090272),Panama,106087813.57053505,69058.41130475004,1565404077.0189524,2928825.27504673,1671491890.5894873,2997883.68635148
port617,port,La Coruna_Spain,ESP,EU,POINT (-8.45319636502657 43.34262512954117),Panama,128487599.82810284,10009.268926178023,1088585.8843011125,906.7047284535173,129576185.71240395,10915.97365463154
port635,port,Las Palmas_Spain,ESP,EU,POINT (-15.411361321818424 28.1480498490916),Panama,430817009.75681007,347934.14758676407,380366203.1080611,195018.38522730643,811183212.8648711,542952.5328140705
port1038,port,Puerto De Bilbao_Spain,ESP,EU,POINT (-3.0459612174580553 43.34131008246169),Panama,459113044.37886024,268100.3962066263,268749158.3454026,208805.831102098,727862202.7242628,476906.2273087243
port1277,port,Tarragona_Spain,ESP,EU,POINT (1.2023062351648168 41.102579056987345),Panama,23825424.801418915,30397.989231847154,7025588.435066707,11408.07727269059,30851013.236485623,41806.06650453775
port32,port,Alger_Algeria,DZA,AF,POINT (3.066287649623686 36.766686240592),Panama,384597.4619683832,918.6663609159546,21046363.782238994,18177.081736302734,21430961.24420738,19095.74809721869
port70,port,Arzew El Djedid_Algeria,DZA,AF,POINT (-0.2676223049533487 35.819235019961766),Panama,43210825.90254535,94327.0539235284,79788.0088936339,52.072159481518526,43290613.91143898,94379.1260830099
port856,port,Oran_Algeria,DZA,AF,POINT (-0.638375153984365 35.71085450792544),Panama,700523.4887464934,6435.700311481729,8664280.746105054,10475.905797014637,9364804.234851548,16911.606108496366
port33,port,Aliaga_Turkey,TUR,EU,POINT (26.934998289101188 38.80383336268498),Panama,624411.9835117885,370.1576624052237,2328773.430543229,754.9949950769553,2953185.4140550178,1125.152657482179
port542,port,Karabiga_Turkey,TUR,EU,POINT (27.17613452262349 40.434773151735236),Panama,1214332.4650943442,944.1695716184618,795509.3213539681,10974.521417444997,2009841.7864483125,11918.69098906346
port735,port,Mersin_Turkey,TUR,EU,POINT (34.65352385699006 36.80918666161338),Panama,65098522.58348938,167599.04783657362,50002552.41807767,605890.9827248189,115101075.00156705,773490.0305613924
port805,port,Nemrut Limani Bay_Turkey,TUR,EU,POINT (26.931504806236944 38.75643772970834),Panama,24420803.465019632,29239.126012275534,178.92360390332152,0.0291408802423877,24420982.388623536,29239.155153155778
port1406,port,Yakacik_Turkey,TUR,EU,POINT (36.20476888395528 36.71363081392979),Panama,184518.7733229795,62.5553584280198,418184.76862860855,4578.52435885295,602703.5419515881,4641.07971728097
port102,port,Balikpapa_Indonesia,IDN,AS,POINT (116.79597995074931 -1.202534485771115),Panama,13514677.53547915,5281.601670967271,7524.879834856725,0.2960038854784473,13522202.415314008,5281.897674852749
port114,port,Banten_Indonesia,IDN,AS,POINT (105.9675675868184 -6.016931807924585),Panama,119748515.07768503,30218.8989556333,158.05573960388472,0.0160600779275458,119748673.13342462,30218.915015711227
port420,port,Gresik_Indonesia,IDN,AS,POINT (112.64423495920768 -7.140468237575886),Panama,7392006.289052984,4235.920769086825,7778087.607254372,12756.628698000972,15170093.896307357,16992.549467087796
port1237,port,Surabaya_Indonesia,IDN,AS,POINT (112.72166747072802 -7.200873408963196),Panama,52105525.948911704,31044.816409808343,161794.56350521435,42.8408691534907,52267320.51241692,31087.657278961833
port196,port,Bushehr_Iran,IRN,AS,POINT (50.83467263434516 28.991537473184092),Panama,66216985.66948093,118610.36349934338,29575774.37020706,108294.34808197334,95792760.03968799,226904.71158131672
port487,port,Ijmuiden_Netherlands,NLD,EU,POINT (4.6172782557423755 52.47671568670087),Panama,114642015.04623294,58026.8446794693,87444109.00639017,499906.4521696753,202086124.0526231,557933.2968491446
port1114,port,Rotterdam_Netherlands,NLD,EU,POINT (4.2151449665234955 51.922281208398175),Panama,1707854514.0514333,583576.0534444555,3330857209.647997,1569226.746736156,5038711723.69943,2152802.8001806117
port1284,port,Terneuzen_Netherlands,NLD,EU,POINT (3.8132100776784132 51.31267679308905),Panama,3978709.7352086715,2771.1018387122926,144724548.75901252,211251.03728612067,148703258.49422118,214022.13912483296
port1370,port,Vlissingen_Netherlands,NLD,EU,POINT (3.6957797372233476 51.45611530350443),Panama,155206783.340249,74169.0330017424,542889015.0367866,601798.9270177888,698095798.3770356,675967.9600195312
port46,port,Amuay (Bahia De Amuay)_Venezuela,VEN,SA,POINT (-70.20535531024714 11.744585936633392),Panama,41955085.11655475,139120.13956050543,5625.920496973454,1.8013010083933236,41960711.03705172,139121.9408615138
port98,port,Bajo Grande_Venezuela,VEN,SA,POINT (-71.58177702352522 10.458288867044963),Panama,372710159.1358916,1177435.6027914286,58240567.678873986,67918.05453127495,430950726.8147656,1245353.6573227034
port320,port,El Palito_Venezuela,VEN,SA,POINT (-68.13572967966111 10.483395770568489),Panama,560.9130421850214,0.061163291838643,57355.578031872676,6.937644968411417,57916.491074057696,6.99880826025006
port524,port,Jose Terminal_Venezuela,VEN,SA,POINT (-64.8679501611048 10.06758499444423),Panama,4977097.641835434,4917.802643715006,49729899.038425244,36501.687243901826,54706996.68026068,41419.48988761683
port618,port,La Guaira_Venezuela,VEN,SA,POINT (-66.94547990294413 10.60102215207896),Panama,21762486.336831506,50484.42519175283,39809402.184176125,4274.861764292993,61571888.52100763,54759.28695604582
port878,port,Palua_Venezuela,VEN,SA,POINT (-62.70946005660704 8.347348578329001),Panama,10840137.07502471,5874.262199070809,527457.5953937125,1295.1346360777954,11367594.67041842,7169.396835148605
port1029,port,Puerto Cabello_Venezuela,VEN,SA,POINT (-67.9954731115483 10.4725273239446),Panama,5086.028923583946,23.49006457610824,58605196.6349878,109903.002722482,58610282.66391139,109926.4927870581
port1049,port,Puerto La Cruz_Venezuela,VEN,SA,POINT (-64.61485225289942 10.230818502007793),Panama,20210750.964730833,91566.71376912318,187485174.60448584,48718.88732827573,207695925.56921667,140285.6010973989
port47,port,Anacortes_Canada,CAN,NA,POINT (-122.56884570580459 48.48677700366743),Panama,102454572.91669996,172937.37987280398,113718453.48393777,59762.230690955475,216173026.40063775,232699.61056375946
port93,port,Baie Comeau_Canada,CAN,NA,POINT (-68.1413618900073 49.248035518480016),Panama,10308227.880747046,31339.358764570752,8693855.879741568,5641.513074146006,19002083.760488614,36980.87183871676
port236,port,Cherry Point_Canada,CAN,NA,POINT (-122.7139354060087 48.85252004956763),Panama,477029251.7393774,946006.5271924087,1165170624.7844512,1856950.9407470743,1642199876.5238285,2802957.467939483
port256,port,Come By Chance Harbor_Canada,CAN,NA,POINT (-54.000482932348824 47.78874082562783),Panama,1477334.2108327232,136.31565745242148,358.626497302872,0.019976442207546997,1477692.837330026,136.335633894629
port443,port,Halifax_Canada,CAN,NA,POINT (-63.5718513763458 44.6662319344433),Panama,352272512.818715,777166.7794915506,7409031659.892268,8095312.933128033,7761304172.710983,8872479.712619584
port455,port,Harmac_Canada,CAN,NA,POINT (-123.8657233386048 49.1410403104077),Panama,175571.65200723673,609.1668034238523,15573082.732262688,22343.758266590623,15748654.384269925,22952.925070014477
port615,port,La Baie (Port Alfred)_Canada,CAN,NA,POINT (-70.8554000380969 48.364855604336874),Panama,2117923.591989696,5988.750803663401,545332796.1930635,445151.3680949053,547450719.7850533,451140.1188985687
port766,port,Montreal_Canada,CAN,NA,POINT (-73.53480189392985 45.54455368185625),Panama,90658533.62992613,66334.35693535139,572973741.5255303,820773.44857953,663632275.1554564,887107.8055148814
port814,port,New Westminster_Canada,CAN,NA,POINT (-122.97756750994614 49.1751052493372),Panama,17931951.534071524,25542.8051876597,400325654.02978444,1109443.3473052173,418257605.56385595,1134986.152492877
port931,port,Port Angeles_Canada,CAN,NA,POINT (-123.45432895386938 48.12879898102893),Panama,3279267.148616189,20121.048289115286,113187039.7504683,368610.30656756856,116466306.8990845,388731.3548566839
port936,port,Port Bayside NB_Canada,CAN,NA,POINT (-67.13762394561356 45.16295904292374),Panama,326811.8987383035,1482.099293112832,8892639.67623011,6496.919803809263,9219451.574968414,7979.019096922095
port1075,port,Quebec_Canada,CAN,NA,POINT (-71.20615814982528 46.79533437486303),Panama,6264368.468997492,6258.749519447787,91101119.07329857,114070.34034257403,97365487.54229607,120329.0898620218
port1219,port,St John_Canada,CAN,NA,POINT (-66.03688906547066 45.272399803592634),Panama,312912113.6973813,290369.37326394673,85802083.15594703,10779.525722518969,398714196.85332835,301148.8989864657
port1295,port,Thunder Bay_Canada,CAN,NA,POINT (-89.24340302135263 48.3841792968307),Panama,406036802.31136787,964437.5391455503,2625962.9892154057,2357.506403564733,408662765.3005833,966795.045549115
port1320,port,Trois Rivieres_Canada,CAN,NA,POINT (-72.553068243561 46.33296536607257),Panama,7583300.769783227,14654.48994255643,260686454.32672656,301348.9623680942,268269755.09650978,316003.4523106506
port1350,port,Vancouver_Canada,CAN,NA,POINT (-123.0289043972785 49.289963992324004),Panama,1898588096.3829901,4089513.552540652,1109632485.7796636,1854433.1698519792,3008220582.162654,5943946.722392632
port655,port,Livorno_Italy,ITA,EU,POINT (10.31567022176673 43.57138601972897),Panama,11274728.993666932,10463.504812730765,34209820.776012205,45996.58887260013,45484549.76967914,56460.093685330896
port1083,port,Rada Di vado_Italy,ITA,EU,POINT (8.437281338684002 44.27052526766963),Panama,34913608.59521835,5257.548752428051,732744.5874714049,1355.8327852083057,35646353.182689756,6613.381537636356
port1275,port,Taranto_Italy,ITA,EU,POINT (17.190390455832556 40.500435672175534),Panama,14077070.239766184,4734.33198815027,980003.5761726402,2628.9654773151533,15057073.815938825,7363.297465465424
port51,port,Andres (Andres LGN Terminal)_Dominican Republic,DOM,NA,POINT (-69.63329977621136 18.418852961891666),Panama,209420627.9213784,161090.973958272,99354722.79660493,97390.22797388064,308775350.71798337,258481.20193215262
port898,port,Pepillo Salcedo_Dominican Republic,DOM,NA,POINT (-71.74342548380642 19.706283110060138),Panama,88896912.60731195,46171.46207459047,23305653.179754674,40470.72853530896,112202565.78706662,86642.19060989944
port1042,port,Puerto De Haina_Dominican Republic,DOM,NA,POINT (-70.02213411977235 18.41384253125339),Panama,20091094.922781177,27759.35034715273,100326369.60305518,74458.4005354464,120417464.52583635,102217.75088259912
port1147,port,San Pedro De Macoris_Dominican Republic,DOM,NA,POINT (-69.31037893738488 18.44604633790621),Panama,24662284.233789504,18272.216202236763,18788310.04582231,21292.78702401673,43450594.27961181,39565.003226253495
port1158,port,Santo Domingo_Dominican Republic,DOM,NA,POINT (-69.88004306053891 18.47043992885546),Panama,2599839.0338058034,15067.982786464241,322719428.828379,55589.79630343463,325319267.86218476,70657.77908989888
port56,port,Antofagasta_Chile,CHL,SA,POINT (-70.4048979191415 -23.6509440933457),Panama,2032223771.126476,817769.3356834011,185808274.3135254,228364.05610705607,2218032045.4400015,1046133.3917904572
port89,port,Bahia De Valparaiso_Chile,CHL,SA,POINT (-71.62773895334489 -33.033243809773886),Panama,5098393803.393417,4796989.955252835,4093030485.535026,1357634.3945589394,9191424288.928444,6154624.349811774
port90,port,Bahia Quintero (Ventanas)_Chile,CHL,SA,POINT (-71.48395103962916 -32.766963132610016),Panama,1014339524.553932,701152.2478370401,1040509547.9661949,1105128.6869871966,2054849072.5201268,1806280.9348242367
port92,port,Bahia San Vicente_Chile,CHL,SA,POINT (-73.12199870128266 -36.7428769892689),Panama,1544143942.3175244,1292265.259305588,689889547.9857256,824523.0261878156,2234033490.3032503,2116788.2854934037
port208,port,Caleta Patillos_Chile,CHL,SA,POINT (-70.19493410751362 -20.786540511121714),Panama,327833664.4099514,847518.3576154994,14983268.323214628,44578.03507391344,342816932.73316604,892096.3926894128
port263,port,Coronei_Chile,CHL,SA,POINT (-73.16219887909149 -37.025469173310185),Panama,914922480.3289652,1125676.1839358155,348103999.13081324,380041.6217078786,1263026479.4597783,1505717.805643694
port499,port,Iquique_Chile,CHL,SA,POINT (-70.15848484286388 -20.206006793798284),Panama,363859582.61224383,964298.3088500934,1693977405.804065,1516136.2433372508,2057836988.4163089,2480434.552187344
port652,port,Lirquen_Chile,CHL,SA,POINT (-72.98212942866691 -36.717896673264),Panama,1920961.7666671418,2325.859497966979,10392762.31412268,23441.038653990723,12313724.080789823,25766.898151957703
port728,port,Mejillones_Chile,CHL,SA,POINT (-70.39596390816759 -23.081827565192118),Panama,741019269.6084299,567094.7313475318,2498947463.495754,5844099.8084657155,3239966733.1041837,6411194.5398132475
port1031,port,Puerto Caldera_Chile,CHL,SA,POINT (-70.82743332173683 -27.051514544177994),Panama,559922521.22967,513770.58835168404,33396545.97106491,51100.08414351552,593319067.200735,564870.6724951996
port1034,port,Puerto Chanaral_Chile,CHL,SA,POINT (-70.64246833793368 -26.355665244791297),Panama,17381238.32782069,9440.361361939214,23207684.315376244,20093.719061470885,40588922.64319693,29534.0804234101
port1053,port,Puerto Montt_Chile,CHL,SA,POINT (-72.97479782789759 -41.493097659545626),Panama,5358755.284121485,13956.419901713283,53211186.27751514,96652.51713855739,58569941.56163663,110608.93704027067
port1058,port,Puerto San Antonio_Chile,CHL,SA,POINT (-71.61885508140605 -33.593245282085604),Panama,2771645934.1298513,2269472.208123935,8752831587.168777,6994490.299254819,11524477521.29863,9263962.507378753
port1082,port,Rada De Arica_Chile,CHL,SA,POINT (-70.32285518739951 -18.473348154866017),Panama,2154428354.492236,826831.511868772,2399877942.8198385,920953.6022007305,4554306297.312075,1747785.1140695023
port1302,port,Tocopilla_Chile,CHL,SA,POINT (-70.21203911601285 -22.09465265480131),Panama,315880527.9617406,484502.6730367548,38840091.355901405,118712.74408195981,354720619.31764203,603215.4171187145
port57,port,Antwerp_Belgium,BEL,EU,POINT (4.3178023106669565 51.27935494428036),Panama,679816778.1984452,641897.5502288395,2257498985.1972723,3532034.1059332276,2937315763.3957176,4173931.6561620673
port393,port,Ghent_Belgium,BEL,EU,POINT (3.7669417070271725 51.13028980402819),Panama,32812929.569362838,31034.94112578381,130215862.83799794,94853.0062390828,163028792.4073608,125887.9473648666
port1424,port,Zeebrugge_Belgium,BEL,EU,POINT (3.212225359193582 51.32626774343623),Panama,1811682974.9993882,208043.18072549906,317766474.67879796,866177.4206292162,2129449449.6781862,1074220.6013547154
port61,port,Apra Harbor_Guam,GUM,OC,POINT (144.6753643183448 13.460281696281312),Panama,20986176.409362197,7339.045900441576,12487852.968493592,7124.9037698688835,33474029.37785579,14463.94967031046
port62,port,Aratu_Brazil,BRA,SA,POINT (-38.487990580516495 -12.783450461896127),Panama,21022668.56516287,200643.3740621602,23461578.29883645,24740.39060098715,44484246.86399932,225383.76466314736
port140,port,Belem_Brazil,BRA,SA,POINT (-48.65985859706124 -1.5006902145017782),Panama,54446182.31771667,50536.03074451653,97931975.3254056,121735.35566899137,152378157.64312226,172271.3864135079
port382,port,Gebig_Brazil,BRA,SA,POINT (-44.23521541519647 -23.057009661898604),Panama,51073619.33198964,42778.941748839134,7245651.995565707,5787.401740337517,58319271.32755534,48566.34348917665
port422,port,Guaiba Island Terminal_Brazil,BRA,SA,POINT (-43.783076444468065 -22.91555492047408),Panama,152929799.77681726,128457.6758883281,19999675.9490583,39386.2167031352,172929475.72587556,167843.8925914633
port506,port,Itaqui_Brazil,BRA,SA,POINT (-44.353492874739295 -2.6271135679170254),Panama,1631497662.1926138,4512323.292831339,876809077.0693343,820015.9673285536,2508306739.261948,5332339.260159893
port944,port,Port De Salvador_Brazil,BRA,SA,POINT (-38.50530503953617 -12.9565254311773),Panama,6704983.498817403,5985.923187099415,4212945.249019021,7710.666132004246,10917928.747836424,13696.589319103661
port1000,port,Porto De Maceio_Brazil,BRA,SA,POINT (-35.7230092878217 -9.679541135033062),Panama,7037912.409373819,6457.264586145722,413888.1129794493,896.93436762082,7451800.522353268,7354.198953766542
port1001,port,Porto De Mucuripe_Brazil,BRA,SA,POINT (-38.471535698316686 -3.713436298762973),Panama,46041782.322003216,56443.9283577224,1898030.4067840283,1958.8596669566753,47939812.72878724,58402.788024679074
port1002,port,Porto De Suape_Brazil,BRA,SA,POINT (-34.97291034374547 -8.389473356488411),Panama,2148493.765741666,1720.8038787963317,396990.0784356523,1344.730845811415,2545483.8441773183,3065.5347246077467
port1010,port,Porto Pecem_Brazil,BRA,SA,POINT (-38.80469227290102 -3.538117252993949),Panama,12867325.995446695,1536.7212255690079,1467250.2979993783,1335.4496030914952,14334576.293446073,2872.170828660503
port1103,port,Rio De Janeiro_Brazil,BRA,SA,POINT (-43.19949003445482 -22.882676731172445),Panama,235171821.1247774,117758.5493332265,43775871.300211586,69869.5799549238,278947692.424989,187628.1292881503
port1160,port,Santos_Brazil,BRA,SA,POINT (-46.336563531544485 -23.91706786651937),Panama,63760284.98245625,40530.98929094289,52659785.71162996,22755.8835428611,116420070.69408621,63286.87283380399
port1161,port,Sao Francisco_Brazil,BRA,SA,POINT (-48.62047395374106 -26.210395004525363),Panama,25146803.20767456,8220.681103000848,25799205.571479905,26428.238506944574,50946008.779154465,34648.91960994542
port1162,port,Sao Sebastiao_Brazil,BRA,SA,POINT (-45.40625028976496 -23.80249769832562),Panama,573522.3032950248,642.0590801927729,5300428.69425155,7414.944070051712,5873950.997546575,8057.0031502444845
port1328,port,Tubarao_Brazil,BRA,SA,POINT (-40.23787540032175 -20.258827139406236),Panama,285199500.03190124,505246.7391724915,15972864.924179766,51164.699143018646,301172364.95608103,556411.4383155102
port1368,port,Vitoria_Brazil,BRA,SA,POINT (-40.33140066429062 -20.32616721226767),Panama,10562127.446888871,33496.18381838105,1495697.6664369297,3280.5557293444854,12057825.1133258,36776.739547725534
port171,port,Bridgetown_Barbados,BRB,NA,POINT (-59.627447909713226 13.106614945986191),Panama,51280895.426957265,143449.57904752681,10816487.080342596,15516.318540355069,62097382.50729986,158965.8975878819
port187,port,Bukhta Vanino_Russia,RUS,EU,POINT (140.300631210434 49.09019680829846),Panama,570639.0324084086,414.58126497218353,259647.00325805112,612.6492060383166,830286.0356664597,1027.2304710105002
port779,port,Murmansk_Russia,RUS,EU,POINT (33.04900269829869 68.98887419161231),Panama,6524908.739875415,13445.030128145925,138178.5201350213,236.62496240439788,6663087.260010436,13681.655090550323
port833,port,Novorossiysk_Russia,RUS,EU,POINT (37.80872150232945 44.72345597849215),Panama,127431210.86552952,151944.78571358326,28156052.358169183,12370.749818943774,155587263.2236987,164315.53553252702
port1095,port,Reka Luga_Russia,RUS,EU,POINT (28.40566475320543 59.68266556153349),Panama,1414339.1400850825,1626.812595391416,263143.9517769588,190.34099096961864,1677483.0918620413,1817.1535863610345
port1150,port,Sankt-Peterburg_Russia,RUS,EU,POINT (30.112183533681513 59.89971977038212),Panama,219238904.77643746,242973.77169232775,64908921.052592665,75583.47003728317,284147825.82903016,318557.24172961095
port1369,port,Vladivostok_Russia,RUS,EU,POINT (131.8967883214997 43.09088665037428),Panama,53960912.21846312,26984.138567355873,307838.9102977945,1221.3914695248234,54268751.12876092,28205.530036880697
port882,port,Papeete_French Polynesia,PYF,OC,POINT (-149.57387706169413 -17.531997544903398),Panama,145903190.8876295,41096.62990652444,601584146.0752776,226876.79498018208,747487336.9629071,267973.4248867065
port79,port,Auckland_New Zealand,NZL,OC,POINT (174.7739520335586 -36.84280038036584),Panama,2795410088.8649883,3270348.577703074,1600460195.182338,456724.03124958434,4395870284.047326,3727072.6089526583
port794,port,Napier_New Zealand,NZL,OC,POINT (176.91792939207335 -39.47534995373258),Panama,48190392.51371494,28264.343823241186,4016568.232254382,2131.389855355241,52206960.745969325,30395.73367859643
port804,port,Nelson_New Zealand,NZL,OC,POINT (173.27600810272455 -41.26122280657817),Panama,154787902.41145813,74276.79606703938,6597065.437144562,29436.700732046498,161384967.84860268,103713.49679908587
port813,port,New Plymouth_New Zealand,NZL,OC,POINT (174.03156975009543 -39.05838069884836),Panama,441240.16589622933,101.23116089931445,68905706.70685165,40088.43603319036,69346946.87274787,40189.66719408967
port1278,port,Tauranga_New Zealand,NZL,OC,POINT (176.1846333349249 -37.660488472655246),Panama,4213824534.7288656,1857216.1442697058,2187500547.7933693,1092753.1266106125,6401325082.522235,2949969.2708803182
port1393,port,Whangerei_New Zealand,NZL,OC,POINT (174.4881889562446 -35.84238338193423),Panama,32813334.56738163,4557.135535712361,564594250.6943071,304332.01436601847,597407585.2616887,308889.1499017308
port653,port,Lisboa_Portugal,PRT,EU,POINT (-9.120570468820851 38.6778905813299),Panama,1852082.311022515,1697.636830084862,43610284.55618697,18496.914551738566,45462366.86720948,20194.55138182343
port1200,port,Sines_Portugal,PRT,EU,POINT (-8.830416370244496 37.95680932412149),Panama,247554990.0540312,68545.40808383109,3203795.452101049,909.8390289160984,250758785.50613225,69455.2471127472
port86,port,Bahai De La Habana_Cuba,CUB,NA,POINT (-82.33371674830617 23.127669549414442),Panama,11202.56455849446,10.657823105195678,45470780.26873944,72477.3893445208,45481982.83329793,72488.04716762599
port244,port,Cienfuegos_Cuba,CUB,NA,POINT (-80.49961070099657 22.17631285446604),Panama,14864218.685935298,14521.174042964247,5276.083489988783,3.60323122656845,14869494.769425286,14524.777274190816
port704,port,Mariel_Cuba,CUB,NA,POINT (-82.75527869305797 23.005398852857162),Panama,12363428.714129003,20424.551213492854,16327562.271639308,2409.6302079874577,28690990.98576831,22834.181421480313
port1156,port,Santiago De Cuba_Cuba,CUB,NA,POINT (-75.85638961778481 20.013830675329572),Panama,5668070.458594215,883.6584412820116,58734946.93677904,35260.94319878862,64403017.395373255,36144.60164007063
port87,port,Bahia De Las Minas_Panama,PAN,NA,POINT (-79.820355936773 9.389723107087091),Panama,16243072.019160215,19503.70119704675,293636455.6950485,331070.09193114995,309879527.7142087,350573.7931281967
port101,port,Balboa_Panama,PAN,NA,POINT (-79.56547193480111 8.955321949548559),Panama,61360438501.88392,54879015.0702645,51373081462.23999,42269401.45973726,112733519964.1239,97148416.53000176
port230,port,Charco Azul_Panama,PAN,NA,POINT (-82.87824453035748 8.20636789441012),Panama,534687676.95386016,527457.639416291,63545907.76465688,173242.79954557866,598233584.7185171,700700.4389618697
port240,port,Chiriqui Grande_Panama,PAN,NA,POINT (-82.12102128651314 8.954239787395805),Panama,15815813.525315482,46898.409924644606,70288236.69878195,30600.14493238319,86104050.22409743,77498.5548570278
port700,port,Manzanillo_Panama,PAN,NA,POINT (-79.88215480872702 9.367894426810736),Panama,27804835867.09725,39931076.20602533,53739797875.44809,61026208.74855308,81544633742.54535,100957284.95457841
port1035,port,Puerto Colon_Panama,PAN,NA,POINT (-79.87879173594918 9.3733246286499),Panama,2239381978.5074267,4129158.916142904,5882556116.290039,8359564.295747649,8121938094.797466,12488723.211890552
port1037,port,Puerto Cristobal_Panama,PAN,NA,POINT (-79.90654355824726 9.345538334466248),Panama,2998167729.9904995,5268062.428121223,6187478318.065485,4717164.214674159,9185646048.055984,9985226.642795382
port88,port,Bahia De Matarani_Peru,PER,SA,POINT (-72.10778779112583 -17.004633413175803),Panama,711183969.8415089,1471162.7827528229,362917200.6169548,1210394.493956025,1074101170.4584637,2681557.276708848
port91,port,Bahia San Nicolas_Peru,PER,SA,POINT (-75.2394926674042 -15.258178768541931),Panama,250346586.26261687,1497380.1744197547,18533280.044917673,57545.466020167354,268879866.3075346,1554925.640439922
port259,port,Conchan Oil Terminal_Peru,PER,SA,POINT (-76.926783415688 -12.248992400455338),Panama,1958331511.0157661,1388439.2783942304,3278429888.314673,5509080.214404933,5236761399.330439,6897519.492799164
port873,port,Paita_Peru,PER,SA,POINT (-81.10649294162987 -5.081938312025953),Panama,7285625463.111078,5879033.967825935,2715357516.7302537,1836913.3158913353,10000982979.841331,7715947.283717271
port1026,port,Puerto Bayovar_Peru,PER,SA,POINT (-81.05847885912272 -5.801063431370205),Panama,491815993.2445721,679168.8838756917,3562271.514625378,8422.33737489396,495378264.7591975,687591.2212505856
port1040,port,Puerto De Chimbote_Peru,PER,SA,POINT (-78.58851611054341 -9.08546063826294),Panama,77549925.6874017,136770.66084032558,123511163.11499849,133347.98163741385,201061088.80240017,270118.6424777394
port1045,port,Puerto Del Callao_Peru,PER,SA,POINT (-77.1402309377948 -12.047308786690756),Panama,16752780846.5128,24901907.492655728,38112165747.62761,25024711.051260017,54864946594.14041,49926618.54391575
port1047,port,Puerto Ilo_Peru,PER,SA,POINT (-71.3576876233676 -17.61873150510724),Panama,1656163051.8995113,3954390.5186532466,1978845380.3921647,3090484.761488075,3635008432.291676,7044875.280141322
